Preferred_Name	Name	Source
ENSG00000180573	HIST1H2AC	Gene Name
ENSG00000180573	NP_003503	RefSeq Protein ID
ENSG00000180573	NM_003512	RefSeq mRNA ID
ENSG00000180573	H2AFL	Synonym
ENSG00000180573	Q93077	Uniprot ID
ENSG00000180644	ENSG00000180644	Ensembl Gene ID
ENSG00000180644	ENSP00000362305	Ensembl Protein ID
ENSG00000180644	ENSP00000398568	Ensembl Protein ID
ENSG00000180644	5551	Entrez Gene ID
ENSG00000180644	PRF1	Gene Name
ENSG00000180644	NP_001076585	RefSeq Protein ID
ENSG00000180644	NP_005032	RefSeq Protein ID
ENSG00000180644	NM_001083116	RefSeq mRNA ID
ENSG00000180644	NM_005041	RefSeq mRNA ID
ENSG00000180644	HPLH2	Synonym
ENSG00000180644	PFP	Synonym
ENSG00000180644	P14222	Uniprot ID
ENSG00000180879	ENSG00000180879	Ensembl Gene ID
ENSG00000180879	ENSP00000317331	Ensembl Protein ID
ENSG00000180879	ENSP00000359102	Ensembl Protein ID
ENSG00000180879	ENSP00000359103	Ensembl Protein ID
ENSG00000180879	ENSP00000359104	Ensembl Protein ID
ENSG00000180879	6748	Entrez Gene ID
ENSG00000180879	SSR4	Gene Name
ENSG00000180879	NP_001191455	RefSeq Protein ID
ENSG00000180879	NP_001191456	RefSeq Protein ID
ENSG00000180879	NP_006271	RefSeq Protein ID
ENSG00000180879	NM_001204526	RefSeq mRNA ID
ENSG00000180879	NM_001204527	RefSeq mRNA ID
ENSG00000180879	NM_006280	RefSeq mRNA ID
ENSG00000180879	TRAPD	Synonym
ENSG00000180879	P51571	Uniprot ID
ENSG00000273889	ENSG00000180921	Ensembl Gene ID
ENSG00000181284	ENSG00000181284	Ensembl Gene ID
ENSG00000181284	ENSP00000315387	Ensembl Protein ID
ENSG00000181284	ENSP00000379815	Ensembl Protein ID
ENSG00000181284	TMEM102	Gene Name
ENSG00000181284	NP_001307373	RefSeq Protein ID
ENSG00000181284	NP_848613	RefSeq Protein ID
ENSG00000181284	NM_001320444	RefSeq mRNA ID
ENSG00000181284	NM_178518	RefSeq mRNA ID
ENSG00000181284	CBAP	Synonym
ENSG00000181284	FLJ36878	Synonym
ENSG00000181284	Q8N9M5	Uniprot ID
ENSG00000181392	ENSG00000181392	Ensembl Gene ID
ENSG00000181392	ENSP00000316130	Ensembl Protein ID
ENSG00000181392	ENSP00000343152	Ensembl Protein ID
ENSG00000181392	ENSP00000380572	Ensembl Protein ID
ENSG00000181392	ENSP00000422716	Ensembl Protein ID
ENSG00000181392	ENSP00000425550	Ensembl Protein ID
ENSG00000181392	163183	Entrez Gene ID
ENSG00000181392	SYNE4	Gene Name
ENSG00000181392	NP_001034965	RefSeq Protein ID
ENSG00000181392	NP_001284664	RefSeq Protein ID
ENSG00000181392	NM_001039876	RefSeq mRNA ID
ENSG00000181392	NM_001297735	RefSeq mRNA ID
ENSG00000181392	C19orf46	Synonym
ENSG00000181392	DFNB76	Synonym
ENSG00000181392	FLJ36445	Synonym
ENSG00000181392	Nesp4	Synonym
ENSG00000181392	Nesprin-4	Synonym
ENSG00000181392	Q8N205	Uniprot ID
ENSG00000181396	ENSG00000181396	Ensembl Gene ID
ENSG00000181396	ENSP00000320116	Ensembl Protein ID
ENSG00000181396	ENSP00000330075	Ensembl Protein ID
ENSG00000181396	ENSP00000463566	Ensembl Protein ID
ENSG00000181396	ENSP00000464195	Ensembl Protein ID
ENSG00000181396	ENSP00000466117	Ensembl Protein ID
ENSG00000181396	ENSP00000466184	Ensembl Protein ID
ENSG00000181396	ENSP00000467074	Ensembl Protein ID
ENSG00000181396	79701	Entrez Gene ID
ENSG00000181396	OGFOD3	Gene Name
ENSG00000181396	NP_078924	RefSeq Protein ID
ENSG00000181396	NP_787098	RefSeq Protein ID
ENSG00000181396	NM_024648	RefSeq mRNA ID
ENSG00000181396	NM_175902	RefSeq mRNA ID
ENSG00000181396	C17orf101	Synonym
ENSG00000181396	FLJ22222	Synonym
ENSG00000181396	Q6PK18	Uniprot ID
ENSG00000181847	ENSG00000181847	Ensembl Gene ID
ENSG00000181847	ENSP00000373167	Ensembl Protein ID
ENSG00000181847	ENSP00000418917	Ensembl Protein ID
ENSG00000181847	ENSP00000419085	Ensembl Protein ID
ENSG00000181847	ENSP00000419706	Ensembl Protein ID
ENSG00000181847	ENSP00000420552	Ensembl Protein ID
ENSG00000181847	201633	Entrez Gene ID
ENSG00000181847	TIGIT	Gene Name
ENSG00000181847	NP_776160	RefSeq Protein ID
ENSG00000181847	NM_173799	RefSeq mRNA ID
ENSG00000181847	DKFZp667A205	Synonym
ENSG00000181847	FLJ39873	Synonym
ENSG00000181847	VSIG9	Synonym
ENSG00000181847	VSTM3	Synonym
ENSG00000181847	Q495A1	Uniprot ID
ENSG00000283530	ENSG00000182050	Ensembl Gene ID
ENSG00000182107	ENSG00000182107	Ensembl Gene ID
ENSG00000182107	ENSP00000450842	Ensembl Protein ID
ENSG00000182107	161291	Entrez Gene ID
ENSG00000182107	TMEM30B	Gene Name
ENSG00000182107	NP_001017970	RefSeq Protein ID
ENSG00000182107	NM_001017970	RefSeq mRNA ID
ENSG00000182107	CDC50B	Synonym
ENSG00000182107	Q3MIR4	Uniprot ID
ENSG00000182134	ENSG00000182134	Ensembl Gene ID
ENSG00000182134	ENSP00000357812	Ensembl Protein ID
ENSG00000182134	ENSP00000357813	Ensembl Protein ID
ENSG00000182134	ENSP00000357815	Ensembl Protein ID
ENSG00000182134	ENSP00000357817	Ensembl Protein ID
ENSG00000182134	ENSP00000357819	Ensembl Protein ID
ENSG00000182134	ENSP00000395718	Ensembl Protein ID
ENSG00000182134	ENSP00000416645	Ensembl Protein ID
ENSG00000182134	ENSP00000431557	Ensembl Protein ID
ENSG00000182134	ENSP00000432452	Ensembl Protein ID
ENSG00000182134	ENSP00000433678	Ensembl Protein ID
ENSG00000182134	ENSP00000437147	Ensembl Protein ID
ENSG00000182134	11022	Entrez Gene ID
ENSG00000182134	TDRKH	Gene Name
ENSG00000182134	NP_001077432	RefSeq Protein ID
ENSG00000182134	NP_001077433	RefSeq Protein ID
ENSG00000182134	NP_001077434	RefSeq Protein ID
ENSG00000182134	NP_006853	RefSeq Protein ID
ENSG00000182134	NM_001083963	RefSeq mRNA ID
ENSG00000182134	NM_001083964	RefSeq mRNA ID
ENSG00000182134	NM_001083965	RefSeq mRNA ID
ENSG00000182134	NM_006862	RefSeq mRNA ID
ENSG00000182134	TDRD2	Synonym
ENSG00000182134	Q9Y2W6	Uniprot ID
ENSG00000182183	ENSG00000182183	Ensembl Gene ID
ENSG00000182183	ENSP00000429726	Ensembl Protein ID
ENSG00000182183	348378	Entrez Gene ID
ENSG00000182183	FAM159A	Gene Name
ENSG00000182183	NP_001036158	RefSeq Protein ID
ENSG00000182183	NM_001042693	RefSeq mRNA ID
ENSG00000182183	MGC52498	Synonym
ENSG00000182183	Q6UWV7	Uniprot ID
ENSG00000182333	ENSG00000182333	Ensembl Gene ID
ENSG00000182333	ENSP00000238983	Ensembl Protein ID
ENSG00000182333	ENSP00000348101	Ensembl Protein ID
ENSG00000182333	ENSP00000377900	Ensembl Protein ID
ENSG00000182333	ENSP00000477140	Ensembl Protein ID
ENSG00000182333	8513	Entrez Gene ID
ENSG00000182333	LIPF	Gene Name
ENSG00000182333	NP_001185757	RefSeq Protein ID
ENSG00000182333	NP_001185758	RefSeq Protein ID
ENSG00000182333	NP_001185759	RefSeq Protein ID
ENSG00000182333	NP_004181	RefSeq Protein ID
ENSG00000182333	NM_001198828	RefSeq mRNA ID
ENSG00000182333	NM_001198829	RefSeq mRNA ID
ENSG00000182333	NM_001198830	RefSeq mRNA ID
ENSG00000182333	NM_004190	RefSeq mRNA ID
ENSG00000182333	HLAL	Synonym
ENSG00000182333	P07098	Uniprot ID
ENSG00000182541	ENSG00000182541	Ensembl Gene ID
ENSG00000182541	ENSP00000330470	Ensembl Protein ID
ENSG00000182541	ENSP00000332687	Ensembl Protein ID
ENSG00000182541	ENSP00000339916	Ensembl Protein ID
ENSG00000182541	ENSP00000384602	Ensembl Protein ID
ENSG00000182541	ENSP00000388422	Ensembl Protein ID
ENSG00000182541	3985	Entrez Gene ID
ENSG00000182541	LIMK2	Gene Name
ENSG00000182541	NP_001026971	RefSeq Protein ID
ENSG00000182541	NP_005560	RefSeq Protein ID
ENSG00000182541	NP_057952	RefSeq Protein ID
ENSG00000182541	NM_001031801	RefSeq mRNA ID
ENSG00000182541	NM_005569	RefSeq mRNA ID
ENSG00000182541	NM_016733	RefSeq mRNA ID
ENSG00000182541	P53671	Uniprot ID
ENSG00000182628	ENSG00000182628	Ensembl Gene ID
ENSG00000182628	ENSP00000333433	Ensembl Protein ID
ENSG00000182628	ENSP00000411231	Ensembl Protein ID
ENSG00000182628	ENSP00000462197	Ensembl Protein ID
ENSG00000182628	ENSP00000462220	Ensembl Protein ID
ENSG00000182628	ENSP00000462574	Ensembl Protein ID
ENSG00000182628	ENSP00000462918	Ensembl Protein ID
ENSG00000182628	ENSP00000463167	Ensembl Protein ID
ENSG00000182628	ENSP00000463315	Ensembl Protein ID
ENSG00000182628	ENSP00000464558	Ensembl Protein ID
ENSG00000182628	348235	Entrez Gene ID
ENSG00000182628	SKA2	Gene Name
ENSG00000182628	NP_001094065	RefSeq Protein ID
ENSG00000182628	NP_872426	RefSeq Protein ID
ENSG00000182628	NM_001100595	RefSeq mRNA ID
ENSG00000182628	NM_182620	RefSeq mRNA ID
ENSG00000182628	FAM33A	Synonym
ENSG00000182628	FLJ12758	Synonym
ENSG00000182628	Q8WVK7	Uniprot ID
ENSG00000183060	ENSG00000183060	Ensembl Gene ID
ENSG00000183060	ENSP00000333008	Ensembl Protein ID
ENSG00000183060	ENSP00000342840	Ensembl Protein ID
ENSG00000183060	ENSP00000368184	Ensembl Protein ID
ENSG00000183060	ENSP00000386283	Ensembl Protein ID
ENSG00000183060	ENSP00000400054	Ensembl Protein ID
ENSG00000183060	ENSP00000445357	Ensembl Protein ID
ENSG00000183060	145748	Entrez Gene ID
ENSG00000183060	LYSMD4	Gene Name
ENSG00000183060	NP_001271346	RefSeq Protein ID
ENSG00000183060	NP_001271347	RefSeq Protein ID
ENSG00000183060	NP_001271348	RefSeq Protein ID
ENSG00000183060	NP_001271349	RefSeq Protein ID
ENSG00000183060	NP_001271350	RefSeq Protein ID
ENSG00000183060	NP_001271351	RefSeq Protein ID
ENSG00000183060	NP_689662	RefSeq Protein ID
ENSG00000183060	NM_001284417	RefSeq mRNA ID
ENSG00000183060	NM_001284418	RefSeq mRNA ID
ENSG00000183060	NM_001284419	RefSeq mRNA ID
ENSG00000183060	NM_001284420	RefSeq mRNA ID
ENSG00000183060	NM_001284421	RefSeq mRNA ID
ENSG00000183060	NM_001284422	RefSeq mRNA ID
ENSG00000183060	NM_152449	RefSeq mRNA ID
ENSG00000183060	FLJ33008	Synonym
ENSG00000183060	Q5XG99	Uniprot ID
ENSG00000183580	ENSG00000183580	Ensembl Gene ID
ENSG00000183580	ENSP00000329632	Ensembl Protein ID
ENSG00000183580	ENSP00000423630	Ensembl Protein ID
ENSG00000183580	ENSP00000425184	Ensembl Protein ID
ENSG00000183580	23194	Entrez Gene ID
ENSG00000183580	FBXL7	Gene Name
ENSG00000183580	NP_001265246	RefSeq Protein ID
ENSG00000183580	NP_036436	RefSeq Protein ID
ENSG00000183580	NM_001278317	RefSeq mRNA ID
ENSG00000183580	NM_012304	RefSeq mRNA ID
ENSG00000183580	KIAA0840	Synonym
ENSG00000183580	Q9UJT9	Uniprot ID
ENSG00000183873	ENSG00000183873	Ensembl Gene ID
ENSG00000183873	ENSP00000328968	Ensembl Protein ID
ENSG00000183873	ENSP00000333674	Ensembl Protein ID
ENSG00000183873	ENSP00000388797	Ensembl Protein ID
ENSG00000183873	ENSP00000398266	Ensembl Protein ID
ENSG00000183873	ENSP00000398962	Ensembl Protein ID
ENSG00000183873	ENSP00000399524	Ensembl Protein ID
ENSG00000183873	ENSP00000403355	Ensembl Protein ID
ENSG00000183873	ENSP00000410257	Ensembl Protein ID
ENSG00000183873	ENSP00000413996	Ensembl Protein ID
ENSG00000183873	ENSP00000416634	Ensembl Protein ID
ENSG00000183873	ENSP00000479016	Ensembl Protein ID
ENSG00000183873	6331	Entrez Gene ID
ENSG00000183873	SCN5A	Gene Name
ENSG00000183873	NP_000326	RefSeq Protein ID
ENSG00000183873	NP_001092874	RefSeq Protein ID
ENSG00000183873	NP_001092875	RefSeq Protein ID
ENSG00000183873	NP_001153632	RefSeq Protein ID
ENSG00000183873	NP_001153633	RefSeq Protein ID
ENSG00000183873	NP_932173	RefSeq Protein ID
ENSG00000183873	NM_000335	RefSeq mRNA ID
ENSG00000183873	NM_001099404	RefSeq mRNA ID
ENSG00000183873	NM_001099405	RefSeq mRNA ID
ENSG00000183873	NM_001160160	RefSeq mRNA ID
ENSG00000183873	NM_001160161	RefSeq mRNA ID
ENSG00000183873	NM_198056	RefSeq mRNA ID
ENSG00000183873	CDCD2	Synonym
ENSG00000183873	CMD1E	Synonym
ENSG00000183873	HB1	Synonym
ENSG00000183873	HB2	Synonym
ENSG00000183873	HBBD	Synonym
ENSG00000183873	HH1	Synonym
ENSG00000183873	ICCD	Synonym
ENSG00000183873	IVF	Synonym
ENSG00000183873	LQT3	Synonym
ENSG00000183873	Nav1.5	Synonym
ENSG00000183873	PFHB1	Synonym
ENSG00000183873	Q14524	Uniprot ID
ENSG00000183876	ENSG00000183876	Ensembl Gene ID
ENSG00000183876	ENSP00000333395	Ensembl Protein ID
ENSG00000183876	ENSP00000420955	Ensembl Protein ID
ENSG00000183876	ENSP00000426879	Ensembl Protein ID
ENSG00000183876	340075	Entrez Gene ID
ENSG00000183876	ARSI	Gene Name
ENSG00000183876	NP_001012301	RefSeq Protein ID
ENSG00000183876	NM_001012301	RefSeq mRNA ID
ENSG00000183876	FLJ16069	Synonym
ENSG00000183876	SPG66	Synonym
ENSG00000183876	Q5FYB1	Uniprot ID
ENSG00000183971	ENSG00000183971	Ensembl Gene ID
ENSG00000183971	ENSP00000330070	Ensembl Protein ID
ENSG00000183971	ENSP00000456974	Ensembl Protein ID
ENSG00000183971	ENSP00000457009	Ensembl Protein ID
ENSG00000183971	283869	Entrez Gene ID
ENSG00000183971	NPW	Gene Name
ENSG00000183971	NP_001092926	RefSeq Protein ID
ENSG00000183971	NM_001099456	RefSeq mRNA ID
ENSG00000183971	PPL8	Synonym
ENSG00000183971	Q8N729	Uniprot ID
ENSG00000184207	ENSG00000184207	Ensembl Gene ID
ENSG00000184207	ENSP00000330918	Ensembl Protein ID
ENSG00000184207	ENSP00000457909	Ensembl Protein ID
ENSG00000184207	283871	Entrez Gene ID
ENSG00000184207	PGP	Gene Name
ENSG00000184207	NP_001035830	RefSeq Protein ID
ENSG00000184207	NM_001042371	RefSeq mRNA ID
ENSG00000184207	A6NDG6	Uniprot ID
ENSG00000184454	ENSG00000184454	Ensembl Gene ID
ENSG00000184454	ENSP00000363513	Ensembl Protein ID
ENSG00000184454	400746	Entrez Gene ID
ENSG00000184454	NCMAP	Gene Name
ENSG00000184454	NP_001010980	RefSeq Protein ID
ENSG00000184454	NM_001010980	RefSeq mRNA ID
ENSG00000184454	C1orf130	Synonym
ENSG00000184454	FLJ42528	Synonym
ENSG00000184454	MP11	Synonym
ENSG00000184454	Q5T1S8	Uniprot ID
ENSG00000184735	ENSG00000184735	Ensembl Gene ID
ENSG00000184735	ENSP00000368667	Ensembl Protein ID
ENSG00000184735	168400	Entrez Gene ID
ENSG00000184735	DDX53	Gene Name
ENSG00000184735	NP_874358	RefSeq Protein ID
ENSG00000184735	NM_182699	RefSeq mRNA ID
ENSG00000184735	CAGE	Synonym
ENSG00000184735	CT26	Synonym
ENSG00000184735	Q86TM3	Uniprot ID
ENSG00000184905	ENSG00000184905	Ensembl Gene ID
ENSG00000184905	ENSP00000332359	Ensembl Protein ID
ENSG00000184905	ENSP00000361866	Ensembl Protein ID
ENSG00000184905	140597	Entrez Gene ID
ENSG00000184905	TCEAL2	Gene Name
ENSG00000184905	NP_525129	RefSeq Protein ID
ENSG00000184905	NM_080390	RefSeq mRNA ID
ENSG00000184905	my048	Synonym
ENSG00000184905	MY0876G05	Synonym
ENSG00000184905	WEX1	Synonym
ENSG00000184905	Q9H3H9	Uniprot ID
ENSG00000185015	ENSG00000185015	Ensembl Gene ID
ENSG00000185015	ENSP00000318912	Ensembl Protein ID
ENSG00000185015	377677	Entrez Gene ID
ENSG00000185015	CA13	Gene Name
ENSG00000185015	NP_940986	RefSeq Protein ID
ENSG00000185015	NM_198584	RefSeq mRNA ID
ENSG00000185015	CAXIII	Synonym
ENSG00000185015	FLJ37995	Synonym
ENSG00000185015	MGC59868	Synonym
ENSG00000185015	Q8N1Q1	Uniprot ID
ENSG00000185155	ENSG00000185155	Ensembl Gene ID
ENSG00000185155	ENSP00000355775	Ensembl Protein ID
ENSG00000185155	ENSP00000442439	Ensembl Protein ID
ENSG00000185155	83881	Entrez Gene ID
ENSG00000185155	MIXL1	Gene Name
ENSG00000185155	NP_001269331	RefSeq Protein ID
ENSG00000185155	NP_114150	RefSeq Protein ID
ENSG00000185155	NM_001282402	RefSeq mRNA ID
ENSG00000185155	NM_031944	RefSeq mRNA ID
ENSG00000185155	MILD1	Synonym
ENSG00000185155	MIXL	Synonym
ENSG00000185155	Q9H2W2	Uniprot ID
ENSG00000185201	ENSG00000185201	Ensembl Gene ID
ENSG00000185201	ENSP00000382712	Ensembl Protein ID
ENSG00000185201	ENSP00000382714	Ensembl Protein ID
ENSG00000185201	ENSP00000431850	Ensembl Protein ID
ENSG00000185201	ENSP00000434443	Ensembl Protein ID
ENSG00000185201	ENSP00000473587	Ensembl Protein ID
ENSG00000185201	ENSP00000484689	Ensembl Protein ID
ENSG00000185201	10581	Entrez Gene ID
ENSG00000185201	IFITM2	Gene Name
ENSG00000185201	NP_006426	RefSeq Protein ID
ENSG00000185201	NM_006435	RefSeq mRNA ID
ENSG00000185201	1-8D	Synonym
ENSG00000185201	Q01629	Uniprot ID
ENSG00000185379	ENSG00000185379	Ensembl Gene ID
ENSG00000185379	ENSP00000338408	Ensembl Protein ID
ENSG00000185379	ENSP00000338790	Ensembl Protein ID
ENSG00000185379	ENSP00000378090	Ensembl Protein ID
ENSG00000185379	ENSP00000464356	Ensembl Protein ID
ENSG00000185379	ENSP00000465007	Ensembl Protein ID
ENSG00000185379	ENSP00000465033	Ensembl Protein ID
ENSG00000185379	ENSP00000465366	Ensembl Protein ID
ENSG00000185379	ENSP00000465584	Ensembl Protein ID
ENSG00000185379	ENSP00000465612	Ensembl Protein ID
ENSG00000185379	ENSP00000466399	Ensembl Protein ID
ENSG00000185379	ENSP00000466478	Ensembl Protein ID
ENSG00000185379	ENSP00000466587	Ensembl Protein ID
ENSG00000185379	ENSP00000466839	Ensembl Protein ID
ENSG00000185379	ENSP00000468273	Ensembl Protein ID
ENSG00000185379	ENSP00000468724	Ensembl Protein ID
ENSG00000185379	ENSP00000468764	Ensembl Protein ID
ENSG00000185379	5892	Entrez Gene ID
ENSG00000185379	RAD51D	Gene Name
ENSG00000185379	NP_001136043	RefSeq Protein ID
ENSG00000185379	NP_002869	RefSeq Protein ID
ENSG00000185379	NP_598332	RefSeq Protein ID
ENSG00000185379	NM_001142571	RefSeq mRNA ID
ENSG00000185379	NM_002878	RefSeq mRNA ID
ENSG00000185379	NM_133629	RefSeq mRNA ID
ENSG00000185379	HsTRAD	Synonym
ENSG00000185379	R51H3	Synonym
ENSG00000185379	RAD51L3	Synonym
ENSG00000185379	O75771	Uniprot ID
ENSG00000185482	ENSG00000185482	Ensembl Gene ID
ENSG00000185482	ENSP00000329200	Ensembl Protein ID
ENSG00000185482	ENSP00000441515	Ensembl Protein ID
ENSG00000185482	ENSP00000450740	Ensembl Protein ID
ENSG00000185482	ENSP00000452068	Ensembl Protein ID
ENSG00000185482	ENSP00000452299	Ensembl Protein ID
ENSG00000185482	246329	Entrez Gene ID
ENSG00000185482	STAC3	Gene Name
ENSG00000185482	NP_001273185	RefSeq Protein ID
ENSG00000185482	NP_001273186	RefSeq Protein ID
ENSG00000185482	NP_659501	RefSeq Protein ID
ENSG00000185482	NM_001286256	RefSeq mRNA ID
ENSG00000185482	NM_001286257	RefSeq mRNA ID
ENSG00000185482	NM_145064	RefSeq mRNA ID
ENSG00000185482	MGC2793	Synonym
ENSG00000185482	Q96MF2	Uniprot ID
ENSG00000185668	ENSG00000185668	Ensembl Gene ID
ENSG00000185668	ENSP00000362103	Ensembl Protein ID
ENSG00000185668	5453	Entrez Gene ID
ENSG00000185668	POU3F1	Gene Name
ENSG00000185668	NP_002690	RefSeq Protein ID
ENSG00000185668	NM_002699	RefSeq mRNA ID
ENSG00000185668	OCT6	Synonym
ENSG00000185668	OTF6	Synonym
ENSG00000185668	SCIP	Synonym
ENSG00000185668	Q03052	Uniprot ID
ENSG00000185737	ENSG00000185737	Ensembl Gene ID
ENSG00000185737	ENSP00000361214	Ensembl Protein ID
ENSG00000185737	ENSP00000361215	Ensembl Protein ID
ENSG00000185737	ENSP00000384796	Ensembl Protein ID
ENSG00000185737	ENSP00000385804	Ensembl Protein ID
ENSG00000185737	ENSP00000440377	Ensembl Protein ID
ENSG00000185737	ENSP00000441201	Ensembl Protein ID
ENSG00000185737	ENSP00000451376	Ensembl Protein ID
ENSG00000185737	ENSP00000451858	Ensembl Protein ID
ENSG00000185737	ENSP00000473669	Ensembl Protein ID
ENSG00000185737	10718	Entrez Gene ID
ENSG00000185737	NRG3	Gene Name
ENSG00000185737	NP_001010848	RefSeq Protein ID
ENSG00000185737	NP_001159444	RefSeq Protein ID
ENSG00000185737	NP_001159445	RefSeq Protein ID
ENSG00000185737	NM_001010848	RefSeq mRNA ID
ENSG00000185737	NM_001165972	RefSeq mRNA ID
ENSG00000185737	NM_001165973	RefSeq mRNA ID
ENSG00000185737	P56975	Uniprot ID
ENSG00000185947	ENSG00000185947	Ensembl Gene ID
ENSG00000185947	ENSP00000300870	Ensembl Protein ID
ENSG00000185947	ENSP00000454369	Ensembl Protein ID
ENSG00000185947	ENSP00000454753	Ensembl Protein ID
ENSG00000185947	ENSP00000455493	Ensembl Protein ID
ENSG00000185947	ENSP00000461286	Ensembl Protein ID
ENSG00000185947	10308	Entrez Gene ID
ENSG00000185947	ZNF267	Gene Name
ENSG00000185947	NP_001252517	RefSeq Protein ID
ENSG00000185947	NP_003405	RefSeq Protein ID
ENSG00000185947	NM_003414	RefSeq mRNA ID
ENSG00000185947	Q14586	Uniprot ID
ENSG00000186260	ENSG00000186260	Ensembl Gene ID
ENSG00000186260	ENSP00000339086	Ensembl Protein ID
ENSG00000186260	ENSP00000458340	Ensembl Protein ID
ENSG00000186260	ENSP00000459205	Ensembl Protein ID
ENSG00000186260	ENSP00000459518	Ensembl Protein ID
ENSG00000186260	ENSP00000459626	Ensembl Protein ID
ENSG00000186260	ENSP00000459879	Ensembl Protein ID
ENSG00000186260	ENSP00000460589	Ensembl Protein ID
ENSG00000186260	ENSP00000460848	Ensembl Protein ID
ENSG00000186260	57496	Entrez Gene ID
ENSG00000186260	MKL2	Gene Name
ENSG00000186260	NP_001295071	RefSeq Protein ID
ENSG00000186260	NP_054767	RefSeq Protein ID
ENSG00000186260	NM_001308142	RefSeq mRNA ID
ENSG00000186260	NM_014048	RefSeq mRNA ID
ENSG00000186260	FLJ31823	Synonym
ENSG00000186260	MRTF-B	Synonym
ENSG00000186260	Q9ULH7	Uniprot ID
ENSG00000186310	ENSG00000186310	Ensembl Gene ID
ENSG00000186310	ENSP00000362171	Ensembl Protein ID
ENSG00000186310	ENSP00000476891	Ensembl Protein ID
ENSG00000186310	4675	Entrez Gene ID
ENSG00000186310	NAP1L3	Gene Name
ENSG00000186310	NP_004529	RefSeq Protein ID
ENSG00000186310	NM_004538	RefSeq mRNA ID
ENSG00000186310	MB20	Synonym
ENSG00000186310	MGC26312	Synonym
ENSG00000186310	Q99457	Uniprot ID
ENSG00000186439	ENSG00000186439	Ensembl Gene ID
ENSG00000186439	ENSP00000333984	Ensembl Protein ID
ENSG00000186439	ENSP00000354307	Ensembl Protein ID
ENSG00000186439	ENSP00000406768	Ensembl Protein ID
ENSG00000186439	ENSP00000437684	Ensembl Protein ID
ENSG00000186439	ENSP00000439281	Ensembl Protein ID
ENSG00000186439	ENSP00000486095	Ensembl Protein ID
ENSG00000186439	10345	Entrez Gene ID
ENSG00000186439	TRDN	Gene Name
ENSG00000186439	NP_001242949	RefSeq Protein ID
ENSG00000186439	NP_001242950	RefSeq Protein ID
ENSG00000186439	NP_001242951	RefSeq Protein ID
ENSG00000186439	NP_006064	RefSeq Protein ID
ENSG00000186439	NM_001256020	RefSeq mRNA ID
ENSG00000186439	NM_001256021	RefSeq mRNA ID
ENSG00000186439	NM_001256022	RefSeq mRNA ID
ENSG00000186439	NM_006073	RefSeq mRNA ID
ENSG00000186439	Q13061	Uniprot ID
ENSG00000186453	ENSG00000186453	Ensembl Gene ID
ENSG00000186453	ENSP00000295150	Ensembl Protein ID
ENSG00000186453	ENSP00000401257	Ensembl Protein ID
ENSG00000186453	ENSP00000412833	Ensembl Protein ID
ENSG00000186453	ENSP00000416595	Ensembl Protein ID
ENSG00000186453	653140	Entrez Gene ID
ENSG00000186453	FAM228A	Gene Name
ENSG00000186453	NP_001035800	RefSeq Protein ID
ENSG00000186453	NM_001040710	RefSeq mRNA ID
ENSG00000186453	C2orf84	Synonym
ENSG00000186453	FLJ30851	Synonym
ENSG00000186453	Q86W67	Uniprot ID
ENSG00000186522	ENSG00000186522	Ensembl Gene ID
ENSG00000186522	ENSP00000349116	Ensembl Protein ID
ENSG00000186522	ENSP00000380824	Ensembl Protein ID
ENSG00000186522	ENSP00000380826	Ensembl Protein ID
ENSG00000186522	ENSP00000396051	Ensembl Protein ID
ENSG00000186522	ENSP00000396728	Ensembl Protein ID
ENSG00000186522	ENSP00000399270	Ensembl Protein ID
ENSG00000186522	ENSP00000407790	Ensembl Protein ID
ENSG00000186522	ENSP00000408392	Ensembl Protein ID
